Noise,z:\calebroom\20160726\19\191328.mp4,20160726-192937.mp4,1469532577.837,1469532578.317,0.481s,8068,8072
Noise,z:\calebroom\20160726\19\191328.mp4,20160726-193105.mp4,1469532665.829,1469532706.699,40.871s,8800,9140
Motion,z:\calebroom\20160727\08\080034.mp4,20160727-080143.mp4,1469577703.881,1469578493.121,789.240s,68,836
Noise,z:\calebroom\20160727\08\080034.mp4,20160727-082249.mp4,1469578969.954,1469578969.954,0.000s,1300,1300
Motion,z:\calebroom\20161025\14\142824.mp4,20161025-142824.mp4,1477376904.662,1477378348.377,1443.715s,8,17456
Motion,z:\calebroom\20161025\14\142824.mp4,20161025-145244.mp4,1477378364.264,1477378578.074,213.810s,17648,20232
Noise,z:\calebroom\20161025\14\142824.mp4,20161025-145633.mp4,1477378593.961,1477378612.164,18.204s,20424,20644
Noise,z:\calebroom\20161025\14\142824.mp4,20161025-145709.mp4,1477378629.706,1477378647.579,17.873s,20856,21072
Noise,z:\calebroom\20161025\14\142824.mp4,20161025-145745.mp4,1477378665.120,1477378665.451,0.331s,21284,21288
Noise,z:\calebroom\20161025\14\142824.mp4,20161025-145801.mp4,1477378681.669,1477378683.655,1.986s,21484,21508
Noise,z:\calebroom\20161025\14\142824.mp4,20161025-145819.mp4,1477378699.211,1477378699.542,0.331s,21696,21700
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-145825.mp4,1477378705.333,1477378712.334,7.000s,4,88
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-145848.mp4,1477378728.002,1477378791.339,63.338s,276,1036
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-150008.mp4,1477378808.007,1477378809.674,1.667s,1236,1256
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-150026.mp4,1477378826.342,1477378837.676,11.334s,1456,1592
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-150101.mp4,1477378861.344,1477378898.680,37.336s,1876,2324
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-150155.mp4,1477378915.348,1477378988.353,73.005s,2524,3400
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-150324.mp4,1477379004.354,1477379042.357,38.003s,3592,4048
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-150418.mp4,1477379058.358,1477379059.692,1.333s,4240,4256
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-150436.mp4,1477379076.359,1477379128.696,52.337s,4456,5084
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-150546.mp4,1477379146.031,1477379146.031,0.000s,5292,5292
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-150958.mp4,1477379398.715,1477379398.715,0.000s,8324,8324
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-151014.mp4,1477379414.717,1477379433.051,18.335s,8516,8736
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-151525.mp4,1477379725.405,1477379727.405,2.000s,12244,12268
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-151553.mp4,1477379753.740,1477379755.407,1.667s,12584,12604
Motion,z:\calebroom\20161025\14\145825.mp4,20161025-151611.mp4,1477379771.742,1477379825.746,54.004s,12800,13448
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-152049.mp4,1477380049.761,1477380049.761,0.000s,16136,16136
Noise,z:\calebroom\20161025\14\145825.mp4,20161025-152607.mp4,1477380367.784,1477380369.450,1.667s,19952,19972
Motion,z:\calebroom\20161025\15\152827.mp4,20161025-152848.mp4,1477380528.653,1477380535.021,6.368s,272,352
Noise,z:\calebroom\20161025\15\152827.mp4,20161025-153122.mp4,1477380682.768,1477380682.768,0.000s,2208,2208
Motion,z:\calebroom\20161025\15\152827.mp4,20161025-153444.mp4,1477380884.328,1477381679.423,795.095s,4740,14728
Motion,z:\calebroom\20161025\15\152827.mp4,20161025-154816.mp4,1477381696.300,1477382306.711,610.412s,14940,22608
Motion,z:\calebroom\20161025\15\155828.mp4,20161025-155829.mp4,1477382309.743,1477384107.079,1797.336s,20,20644
Motion,z:\calebroom\20161025\16\162829.mp4,20161025-162830.mp4,1477384110.417,1477386448.131,2337.714s,8,13204
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-170752.mp4,1477386472.082,1477386472.082,0.000s,184,184
Motion,z:\calebroom\20161025\17\170730.mp4,20161025-170822.mp4,1477386502.324,1477386547.448,45.124s,436,812
Motion,z:\calebroom\20161025\17\170730.mp4,20161025-170935.mp4,1477386575.770,1477386659.777,84.007s,1048,1748
Motion,z:\calebroom\20161025\17\170730.mp4,20161025-171136.mp4,1477386696.261,1477386845.553,149.292s,2052,3296
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171450.mp4,1477386890.677,1477386933.880,43.204s,3672,4032
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171703.mp4,1477387023.648,1477387023.648,0.000s,4780,4780
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171732.mp4,1477387052.450,1477387052.930,0.480s,5020,5024
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171800.mp4,1477387080.773,1477387080.773,0.000s,5256,5256
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171830.mp4,1477387110.535,1477387110.535,0.000s,5504,5504
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171900.mp4,1477387140.778,1477387140.778,0.000s,5756,5756
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-171947.mp4,1477387187.341,1477387232.945,45.604s,6144,6524
Motion,z:\calebroom\20161025\17\170730.mp4,20161025-172104.mp4,1477387264.148,1477387335.194,71.046s,6784,7376
Motion,z:\calebroom\20161025\17\170730.mp4,20161025-172254.mp4,1477387374.077,1477387454.244,80.167s,7700,8368
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-172447.mp4,1477387487.366,1477387487.366,0.000s,8644,8644
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-172526.mp4,1477387526.250,1477387526.250,0.000s,8968,8968
Motion,z:\calebroom\20161025\17\170730.mp4,20161025-172555.mp4,1477387555.532,1477387700.504,144.972s,9212,10420
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-173030.mp4,1477387830.595,1477387830.595,0.000s,11504,11504
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-173244.mp4,1477387964.046,1477387966.446,2.400s,12616,12636
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-173457.mp4,1477388097.497,1477388105.178,7.681s,13728,13792
Noise,z:\calebroom\20161025\17\170730.mp4,20161025-173719.mp4,1477388239.109,1477388239.109,0.000s,14908,14908
Noise,z:\calebroom\20161025\17\173731.mp4,20161025-174121.mp4,1477388481.523,1477388484.056,2.533s,1092,1104
Noise,z:\calebroom\20161025\17\173731.mp4,20161025-180839.mp4,1477390119.669,1477390119.669,0.000s,8852,8852
Noise,z:\calebroom\20161025\17\173731.mp4,20161025-181053.mp4,1477390253.930,1477390253.930,0.000s,9488,9488
Noise,z:\calebroom\20161025\18\182026.mp4,20161025-183418.mp4,1477391658.375,1477391658.375,0.000s,12060,12060
Noise,z:\calebroom\20161025\18\185026.mp4,20161025-185528.mp4,1477392928.283,1477392928.283,0.000s,4256,4256
Noise,z:\calebroom\20161025\18\185026.mp4,20161025-185627.mp4,1477392987.376,1477392987.376,0.000s,5088,5088
Motion,z:\calebroom\20161025\18\185026.mp4,20161025-185646.mp4,1477393006.411,1477393009.820,3.409s,5356,5404
Noise,z:\calebroom\20161025\18\185026.mp4,20161025-185924.mp4,1477393164.655,1477393164.655,0.000s,7584,7584
Noise,z:\calebroom\20161025\18\185026.mp4,20161025-185939.mp4,1477393179.712,1477393179.712,0.000s,7796,7796
Noise,z:\calebroom\20161026\08\080004.mp4,20161026-082115.mp4,1477441275.818,1477441281.445,5.628s,18080,18160
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-083200.mp4,1477441920.314,1477441920.314,0.000s,1684,1684
Motion,z:\calebroom\20161026\08\083005.mp4,20161026-083418.mp4,1477442058.363,1477442082.192,23.830s,3700,4048
Motion,z:\calebroom\20161026\08\083005.mp4,20161026-083615.mp4,1477442175.320,1477442182.716,7.395s,5408,5516
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-083928.mp4,1477442368.971,1477442369.245,0.274s,8236,8240
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-084339.mp4,1477442619.595,1477442619.869,0.274s,11896,11900
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-084742.mp4,1477442862.549,1477442862.549,0.000s,15444,15444
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-085038.mp4,1477443038.670,1477443038.944,0.274s,18016,18020
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-085221.mp4,1477443141.385,1477443148.506,7.122s,19516,19620
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-085312.mp4,1477443192.331,1477443195.618,3.287s,20260,20308
Motion,z:\calebroom\20161026\08\083005.mp4,20161026-085341.mp4,1477443221.091,1477443258.616,37.525s,20680,21228
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-085606.mp4,1477443366.261,1477443366.535,0.274s,22800,22804
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-085941.mp4,1477443581.003,1477443581.277,0.274s,25936,25940
Noise,z:\calebroom\20161026\08\083005.mp4,20161026-085959.mp4,1477443599.355,1477443599.355,0.000s,26204,26204
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-090740.mp4,1477444060.227,1477444060.227,0.000s,6624,6624
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091152.mp4,1477444312.575,1477444313.124,0.549s,10304,10312
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091216.mp4,1477444336.713,1477444336.987,0.274s,10656,10660
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091231.mp4,1477444351.799,1477444352.073,0.274s,10876,10880
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091351.mp4,1477444431.343,1477444431.618,0.274s,12036,12040
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091446.mp4,1477444486.202,1477444486.476,0.274s,12836,12840
Motion,z:\calebroom\20161026\09\090006.mp4,20161026-091519.mp4,1477444519.117,1477444535.848,16.732s,13316,13560
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091607.mp4,1477444567.392,1477444567.392,0.000s,14020,14020
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091818.mp4,1477444698.503,1477444704.812,6.309s,15932,16024
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091837.mp4,1477444717.430,1477444717.978,0.549s,16208,16216
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091911.mp4,1477444751.442,1477444762.962,11.520s,16704,16872
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-091959.mp4,1477444799.443,1477444799.717,0.274s,17404,17408
Noise,z:\calebroom\20161026\09\090006.mp4,20161026-092749.mp4,1477445269.853,1477445270.127,0.274s,24264,24268
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-093134.mp4,1477445494.456,1477445494.456,0.000s,1276,1276
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-093612.mp4,1477445772.724,1477445772.998,0.274s,5336,5340
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-093740.mp4,1477445860.728,1477445861.002,0.274s,6620,6624
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094008.mp4,1477446008.224,1477446008.772,0.548s,8772,8780
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094021.mp4,1477446021.657,1477446022.206,0.548s,8968,8976
Motion,z:\calebroom\20161026\09\093007.mp4,20161026-094135.mp4,1477446095.405,1477446111.306,15.901s,10044,10276
Motion,z:\calebroom\20161026\09\093007.mp4,20161026-094203.mp4,1477446123.369,1477446131.868,8.499s,10452,10576
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094243.mp4,1477446163.670,1477446165.315,1.645s,11040,11064
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094454.mp4,1477446294.991,1477446313.633,18.643s,12956,13228
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094526.mp4,1477446326.519,1477446326.793,0.274s,13416,13420
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094540.mp4,1477446340.775,1477446341.323,0.548s,13624,13632
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-094659.mp4,1477446419.457,1477446419.457,0.000s,14772,14772
Noise,z:\calebroom\20161026\09\093007.mp4,20161026-095956.mp4,1477447196.415,1477447199.431,3.016s,26108,26152
Motion,z:\calebroom\20161026\10\100008.mp4,20161026-100454.mp4,1477447494.055,1477447501.727,7.672s,4176,4288
Motion,z:\calebroom\20161026\10\100008.mp4,20161026-100535.mp4,1477447535.429,1477447542.279,6.850s,4780,4880
Noise,z:\calebroom\20161026\10\100008.mp4,20161026-100611.mp4,1477447571.597,1477447571.597,0.000s,5308,5308
Noise,z:\calebroom\20161026\10\100008.mp4,20161026-100901.mp4,1477447741.477,1477447749.149,7.672s,7788,7900
Motion,z:\calebroom\20161026\10\100008.mp4,20161026-101042.mp4,1477447842.856,1477447874.914,32.058s,9268,9736
Motion,z:\calebroom\20161026\10\100008.mp4,20161026-101144.mp4,1477447904.506,1477447984.514,80.008s,10168,11336
Motion,z:\calebroom\20161026\10\100008.mp4,20161026-101317.mp4,1477447997.940,1477449007.902,1009.961s,11532,26276
Motion,z:\calebroom\20161026\10\103009.mp4,20161026-103015.mp4,1477449015.877,1477450807.044,1791.167s,100,26144
Motion,z:\calebroom\20161026\11\110010.mp4,20161026-110010.mp4,1477450810.633,1477452609.881,1799.248s,8,22748
Motion,z:\calebroom\20161026\11\113011.mp4,20161026-113018.mp4,1477452618.122,1477452764.405,146.282s,104,2240
Motion,z:\calebroom\20161026\11\113011.mp4,20161026-113255.mp4,1477452775.362,1477452830.971,55.609s,2400,3212
Motion,z:\calebroom\20161026\11\113011.mp4,20161026-113402.mp4,1477452842.751,1477454037.937,1195.186s,3384,20836
Noise,z:\calebroom\20161026\11\113011.mp4,20161026-115408.mp4,1477454048.620,1477454049.168,0.548s,20992,21000
Noise,z:\calebroom\20161026\11\113011.mp4,20161026-115420.mp4,1477454060.125,1477454061.221,1.096s,21160,21176
Motion,z:\calebroom\20161026\11\113011.mp4,20161026-115556.mp4,1477454156.003,1477454165.865,9.862s,22560,22704
Motion,z:\calebroom\20161026\11\113011.mp4,20161026-115622.mp4,1477454182.027,1477454206.682,24.654s,22940,23300
Motion,z:\calebroom\20161026\12\120011.mp4,20161026-120144.mp4,1477454504.152,1477454506.075,1.923s,1356,1384
Noise,z:\calebroom\20161026\12\120011.mp4,20161026-122423.mp4,1477455863.781,1477455863.781,0.000s,21148,21148
Motion,z:\calebroom\20161026\12\120011.mp4,20161026-122755.mp4,1477456075.090,1477456081.959,6.870s,24224,24324
Noise,z:\calebroom\20161026\12\120011.mp4,20161026-122825.mp4,1477456105.041,1477456105.865,0.824s,24660,24672
Motion,z:\calebroom\20161026\12\120011.mp4,20161026-122837.mp4,1477456117.956,1477456137.191,19.235s,24848,25128
Motion,z:\calebroom\20161026\12\120011.mp4,20161026-122909.mp4,1477456149.556,1477456166.318,16.762s,25308,25552
Motion,z:\calebroom\20161026\12\120011.mp4,20161026-122940.mp4,1477456180.332,1477456208.634,28.303s,25756,26168
Motion,z:\calebroom\20161026\12\123012.mp4,20161026-123020.mp4,1477456220.543,1477456263.812,43.268s,124,752
Noise,z:\calebroom\20161026\12\123012.mp4,20161026-123127.mp4,1477456287.237,1477456287.788,0.551s,1092,1100
Motion,z:\calebroom\20161026\12\123012.mp4,20161026-123140.mp4,1477456300.466,1477456308.458,7.992s,1284,1400
Motion,z:\calebroom\20161026\12\123012.mp4,20161026-123812.mp4,1477456692.359,1477458009.145,1316.786s,6972,26084
Motion,z:\calebroom\20161026\13\130014.mp4,20161026-130014.mp4,1477458014.609,1477459813.818,1799.209s,8,23656
Motion,z:\calebroom\20161026\13\133015.mp4,20161026-133018.mp4,1477459818.848,1477461614.018,1795.170s,56,26180
Motion,z:\calebroom\20161026\14\140016.mp4,20161026-140018.mp4,1477461618.233,1477463415.890,1797.658s,32,25796
Motion,z:\calebroom\20161026\14\143017.mp4,20161026-143017.mp4,1477463417.549,1477465215.187,1797.638s,8,26216
Motion,z:\calebroom\20161026\15\150019.mp4,20161026-150022.mp4,1477465222.039,1477467018.742,1796.703s,40,23688
Motion,z:\calebroom\20161026\16\160603.mp4,20161026-160603.mp4,1477469163.549,1477470962.627,1799.078s,8,26228
Motion,z:\calebroom\20161026\16\163604.mp4,20161026-163610.mp4,1477470970.387,1477472763.670,1793.283s,88,24796
Motion,z:\calebroom\20161026\17\170606.mp4,20161026-170607.mp4,1477472767.016,1477474338.300,1571.284s,12,18572
Motion,z:\calebroom\20161026\17\170606.mp4,20161026-173235.mp4,1477474355.909,1477474401.287,45.378s,18780,19316
Noise,z:\calebroom\20161026\17\170606.mp4,20161026-173338.mp4,1477474418.896,1477474418.896,0.000s,19524,19524
Noise,z:\calebroom\20161026\17\170606.mp4,20161026-173356.mp4,1477474436.505,1477474437.521,1.016s,19732,19744
Noise,z:\calebroom\20161026\17\170606.mp4,20161026-173439.mp4,1477474479.174,1477474479.174,0.000s,20236,20236
Noise,z:\calebroom\20161026\17\170606.mp4,20161026-173456.mp4,1477474496.783,1477474496.783,0.000s,20444,20444
Noise,z:\calebroom\20161026\17\170606.mp4,20161026-173531.mp4,1477474531.663,1477474542.161,10.498s,20856,20980
Noise,z:\calebroom\20161026\17\170606.mp4,20161026-173559.mp4,1477474559.431,1477474560.786,1.355s,21184,21200
Noise,z:\calebroom\20161026\17\173607.mp4,20161026-173639.mp4,1477474599.666,1477474609.465,9.800s,400,520
Noise,z:\calebroom\20161026\17\173607.mp4,20161026-173706.mp4,1477474626.452,1477474626.452,0.000s,728,728
Noise,z:\calebroom\20161026\17\173607.mp4,20161026-175256.mp4,1477475576.696,1477475576.696,0.000s,12364,12364
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-080313.mp4,1477526593.473,1477526594.114,0.641s,1188,1192
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-080450.mp4,1477526690.312,1477526690.954,0.641s,1792,1796
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-080650.mp4,1477526810.881,1477526811.522,0.641s,2544,2548
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-080744.mp4,1477526864.110,1477526869.241,5.131s,2876,2908
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-080921.mp4,1477526961.591,1477526962.233,0.641s,3484,3488
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-081149.mp4,1477527109.737,1477527110.378,0.641s,4408,4412
Noise,z:\calebroom\20161027\08\080003.mp4,20161027-081251.mp4,1477527171.945,1477527172.586,0.641s,4796,4800
Noise,z:\calebroom\20161027\09\090005.mp4,20161027-091355.mp4,1477530835.398,1477530835.398,0.000s,12148,12148
Noise,z:\calebroom\20161027\09\090005.mp4,20161027-092004.mp4,1477531204.798,1477531204.798,0.000s,17552,17552
Motion,z:\calebroom\20161027\09\093005.mp4,20161027-095117.mp4,1477533077.113,1477533081.493,4.380s,18588,18652
Noise,z:\calebroom\20161027\09\093005.mp4,20161027-095627.mp4,1477533387.818,1477533387.818,0.000s,23128,23128
Noise,z:\calebroom\20161027\09\093005.mp4,20161027-095959.mp4,1477533599.153,1477533599.153,0.000s,26216,26216
Noise,z:\calebroom\20161027\10\100007.mp4,20161027-100431.mp4,1477533871.452,1477533871.452,0.000s,3864,3864
Noise,z:\calebroom\20161027\10\100007.mp4,20161027-101454.mp4,1477534494.529,1477534494.529,0.000s,12968,12968
Noise,z:\calebroom\20161027\10\100007.mp4,20161027-101747.mp4,1477534667.545,1477534667.545,0.000s,15496,15496
Noise,z:\calebroom\20161027\10\100007.mp4,20161027-102314.mp4,1477534994.414,1477534994.414,0.000s,20272,20272
Noise,z:\calebroom\20161027\10\103007.mp4,20161027-103237.mp4,1477535557.804,1477535568.243,10.438s,2196,2348
Noise,z:\calebroom\20161027\10\103007.mp4,20161027-103537.mp4,1477535737.726,1477535737.726,0.000s,4816,4816
Noise,z:\calebroom\20161027\10\103007.mp4,20161027-103724.mp4,1477535844.855,1477535844.855,0.000s,6376,6376
Noise,z:\calebroom\20161027\10\103007.mp4,20161027-104217.mp4,1477536137.124,1477536137.124,0.000s,10632,10632
Noise,z:\calebroom\20161027\10\103007.mp4,20161027-104427.mp4,1477536267.327,1477536267.327,0.000s,12528,12528
Noise,z:\calebroom\20161027\10\103007.mp4,20161027-105959.mp4,1477537199.073,1477537199.073,0.000s,26096,26096
Noise,z:\calebroom\20161027\11\110008.mp4,20161027-110345.mp4,1477537425.447,1477537425.447,0.000s,3172,3172
Motion,z:\calebroom\20161027\11\110008.mp4,20161027-111830.mp4,1477538310.316,1477538753.985,443.669s,16080,22552
Motion,z:\calebroom\20161027\11\110008.mp4,20161027-112616.mp4,1477538776.196,1477538978.835,202.640s,22876,25832
Noise,z:\calebroom\20161027\11\113009.mp4,20161027-113210.mp4,1477539130.211,1477539130.211,0.000s,1772,1772
Noise,z:\calebroom\20161027\11\113009.mp4,20161027-113300.mp4,1477539180.282,1477539180.282,0.000s,2504,2504
Noise,z:\calebroom\20161027\11\113009.mp4,20161027-114059.mp4,1477539659.654,1477539659.654,0.000s,9512,9512
Noise,z:\calebroom\20161027\11\113009.mp4,20161027-114139.mp4,1477539699.875,1477539699.875,0.000s,10100,10100
Noise,z:\calebroom\20161027\11\113009.mp4,20161027-115959.mp4,1477540799.804,1477540799.804,0.000s,26180,26180
Motion,z:\calebroom\20161027\12\120010.mp4,20161027-122548.mp4,1477542348.497,1477542421.485,72.988s,22512,23580
Noise,z:\calebroom\20161027\12\120010.mp4,20161027-122718.mp4,1477542438.707,1477542440.347,1.640s,23832,23856
Noise,z:\calebroom\20161027\12\120010.mp4,20161027-122732.mp4,1477542452.375,1477542453.742,1.367s,24032,24052
Motion,z:\calebroom\20161027\12\120010.mp4,20161027-122749.mp4,1477542469.324,1477542479.985,10.661s,24280,24436
Noise,z:\calebroom\20161027\13\130928.mp4,20161027-132521.mp4,1477545921.924,1477545921.924,0.000s,9848,9848
Noise,z:\calebroom\20161027\13\130928.mp4,20161027-132734.mp4,1477546054.435,1477546061.409,6.974s,11216,11288
Motion,z:\calebroom\20161027\13\130928.mp4,20161027-133244.mp4,1477546364.402,1477546767.746,403.345s,14416,18580
Motion,z:\calebroom\20161027\13\133929.mp4,20161027-133929.mp4,1477546769.850,1477548568.899,1799.049s,12,25396
Motion,z:\calebroom\20161027\14\140931.mp4,20161027-140931.mp4,1477548571.284,1477550368.921,1797.637s,4,25328
Motion,z:\calebroom\20161027\14\143932.mp4,20161027-143932.mp4,1477550372.646,1477551563.740,1191.094s,8,14764
Motion,z:\calebroom\20161027\14\143932.mp4,20161027-145943.mp4,1477551583.113,1477552168.489,585.376s,15004,22256
Motion,z:\calebroom\20161027\15\150933.mp4,20161027-150937.mp4,1477552177.593,1477553972.806,1795.213s,56,21944
Motion,z:\calebroom\20161027\15\153934.mp4,20161027-153934.mp4,1477553974.656,1477555773.386,1798.730s,8,21948
Motion,z:\calebroom\20161027\16\160936.mp4,20161027-160936.mp4,1477555776.664,1477557575.545,1798.882s,8,21696
Motion,z:\calebroom\20161027\16\163937.mp4,20161027-163937.mp4,1477557577.549,1477559257.914,1680.365s,4,12248
Motion,z:\calebroom\20161027\16\163937.mp4,20161027-170825.mp4,1477559305.124,1477559411.622,106.498s,12592,13368
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-171023.mp4,1477559423.986,1477560083.075,659.089s,24,3992
Noise,z:\calebroom\20161027\17\171020.mp4,20161027-172152.mp4,1477560112.309,1477560122.275,9.966s,4168,4228
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-172258.mp4,1477560178.749,1477560251.169,72.420s,4568,5004
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-172529.mp4,1477560329.569,1477560352.823,23.254s,5476,5616
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-172647.mp4,1477560407.969,1477560435.873,27.905s,5948,6116
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-172807.mp4,1477560487.033,1477560655.127,168.094s,6424,7436
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-173144.mp4,1477560704.957,1477560793.323,88.366s,7736,8268
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-173345.mp4,1477560825.214,1477561100.942,275.728s,8460,10120
Motion,z:\calebroom\20161027\17\171020.mp4,20161027-173910.mp4,1477561150.108,1477561159.409,9.302s,10416,10472
Motion,z:\calebroom\20161027\17\174021.mp4,20161027-174027.mp4,1477561227.608,1477561254.409,26.801s,72,364
Noise,z:\calebroom\20161027\17\174021.mp4,20161027-174123.mp4,1477561283.413,1477561298.832,15.420s,680,848
Motion,z:\calebroom\20161027\17\174021.mp4,20161027-174225.mp4,1477561345.826,1477561375.563,29.738s,1360,1684
Noise,z:\calebroom\20161027\17\174021.mp4,20161027-174400.mp4,1477561440.913,1477561441.648,0.734s,2396,2404
Motion,z:\calebroom\20161027\17\174021.mp4,20161027-174811.mp4,1477561691.666,1477561710.023,18.357s,5128,5328
Noise,z:\calebroom\20161027\19\190349.mp4,20161027-190403.mp4,1477566243.788,1477566243.788,0.000s,132,132
Motion,z:\calebroom\20161028\08\080004.mp4,20161028-080005.mp4,1477612805.113,1477614130.755,1325.642s,16,19068
Motion,z:\calebroom\20161028\08\080004.mp4,20161028-082301.mp4,1477614181.688,1477614218.148,36.460s,19800,20324
Motion,z:\calebroom\20161028\08\080004.mp4,20161028-082415.mp4,1477614255.999,1477614260.453,4.453s,20868,20932
Motion,z:\calebroom\20161028\08\080004.mp4,20161028-082436.mp4,1477614276.317,1477614301.644,25.327s,21160,21524
Motion,z:\calebroom\20161028\08\080004.mp4,20161028-082741.mp4,1477614461.957,1477614480.883,18.926s,23828,24100
Motion,z:\calebroom\20161028\08\080004.mp4,20161028-082839.mp4,1477614519.848,1477614554.916,35.068s,24660,25164
Noise,z:\calebroom\20161028\08\080004.mp4,20161028-082926.mp4,1477614566.605,1477614566.884,0.278s,25332,25336
Motion,z:\calebroom\20161028\08\083005.mp4,20161028-083214.mp4,1477614734.725,1477614752.096,17.371s,1852,2100
Motion,z:\calebroom\20161028\08\083005.mp4,20161028-083443.mp4,1477614883.503,1477614898.072,14.570s,3976,4184
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-083519.mp4,1477614919.926,1477614919.926,0.000s,4496,4496
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-083538.mp4,1477614938.979,1477614938.979,0.000s,4768,4768
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-083745.mp4,1477615065.902,1477615068.424,2.522s,6580,6616
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-083820.mp4,1477615100.925,1477615103.727,2.802s,7080,7120
Motion,z:\calebroom\20161028\08\083005.mp4,20161028-083838.mp4,1477615118.857,1477615135.388,16.531s,7336,7572
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-083912.mp4,1477615152.759,1477615152.759,0.000s,7820,7820
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-083931.mp4,1477615171.251,1477615171.251,0.000s,8084,8084
Motion,z:\calebroom\20161028\08\083005.mp4,20161028-084136.mp4,1477615296.213,1477615337.120,40.907s,9868,10452
Motion,z:\calebroom\20161028\08\083005.mp4,20161028-084230.mp4,1477615350.008,1477615356.733,6.724s,10636,10732
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-084256.mp4,1477615376.906,1477615382.790,5.884s,11020,11104
Noise,z:\calebroom\20161028\08\083005.mp4,20161028-084408.mp4,1477615448.633,1477615452.836,4.203s,12044,12104
